manifest_idx,orig_filename,left_iris_h,right_iris_h,iris_h_agreement,head_yaw,head_pitch,z_tilt,z_nose_rel
2816,0051_2m_15P_-10V_-15H.jpg,0.6015850413365655,0.3539613604195365,0.24762368091702902,0.18711273336692885,0.4251645574726466,0.07109413295984268,-0.14354148507118225
2820,0051_2m_30P_10V_-15H.jpg,0.6843465647794204,0.2747108329892964,0.40963573179012397,0.34810723458676185,0.459267383388919,0.12637438252568245,-0.10011997073888779
2824,0051_2m_-15P_10V_10H.jpg,0.3598439308069077,0.6467156106616916,-0.2868716798547839,-0.12576193735859045,0.46575673423239056,0.12184789031744003,-0.12764427065849304
2828,0051_2m_15P_0V_15H.jpg,0.4373260462393264,0.49799658743871106,-0.06067054119938464,0.17949011514869154,0.4375917683583419,0.07427851855754852,-0.13876182585954666
2832,0051_2m_30P_-10V_-10H.jpg,0.655858614762273,0.30424717673455504,0.351611438027718,0.34743334150796606,0.45055867844729897,0.10868427529931068,-0.11018406972289085
2836,0051_2m_15P_0V_-5H.jpg,0.5399204991650003,0.38569038413309087,0.15423011503190942,0.18749861448371158,0.4405739896469827,0.08594286441802979,-0.13404466584324837
2840,0051_2m_30P_0V_10H.jpg,0.5561702249914354,0.38627831451574335,0.16989191047569208,0.32523039704538576,0.48081886845881083,0.13538970053195953,-0.09565958380699158
2844,0051_2m_-30P_10V_-10H.jpg,0.3914083937997758,0.6022849678324766,-0.21087657403270083,-0.22167967108185616,0.5060161894662581,0.12585734203457832,-0.10313724726438522
2848,0051_2m_0P_0V_-10H.jpg,0.5168268093160613,0.42754724656388227,0.08927956275217902,0.03091006297883487,0.5186392513010429,0.1959453821182251,-0.07591743022203445
2852,0051_2m_30P_0V_-15H.jpg,0.6902600795979135,0.2680562731275284,0.4222038064703851,0.33813863627994445,0.4520958602552981,0.1222500167787075,-0.10037297010421753
2856,0051_2m_-30P_-10V_-5H.jpg,0.37494180766197316,0.6202850453838409,-0.24534323772186772,-0.23517701179050862,0.4614499314666793,0.07999018207192421,-0.12463448569178581
2860,0051_2m_15P_-10V_5H.jpg,0.4891102150975292,0.4624395668349788,0.026670648262550445,0.1696905332258037,0.43429257651959857,0.06432785093784332,-0.1442519836127758
2864,0051_2m_-30P_0V_5H.jpg,0.3136046163499911,0.6401311484433816,-0.3265265320933905,-0.24183766791801814,0.48764874064702607,0.11246469244360924,-0.11074266582727432
2868,0051_2m_30P_10V_0H.jpg,0.6106296380190396,0.3607292404451424,0.2499003975738972,0.3481848999754388,0.48933603287787825,0.16973459720611572,-0.07771123945713043
2872,0051_2m_30P_-10V_10H.jpg,0.5622775307544429,0.37482957338473044,0.18744795736971243,0.3201439376798354,0.46995071469890115,0.14990440756082535,-0.08420264720916748
2876,0051_2m_0P_-10V_-10H.jpg,0.5145398039924285,0.43291629307044316,0.08162351092198533,0.03248695464993962,0.5158436903238015,0.1609870195388794,-0.09327980875968933
2880,0051_2m_15P_10V_10H.jpg,0.44751946900584944,0.46020805017653293,-0.0126885811706835,0.18246379719100922,0.46584804317062334,0.07820989936590195,-0.13495292887091637
2884,0051_2m_30P_10V_10H.jpg,0.5583304707117419,0.41354611193861396,0.14478435877312795,0.3382013193156866,0.5044258945220235,0.18896180391311646,-0.06319983303546906
2888,0051_2m_0P_-10V_-5H.jpg,0.4997475217112377,0.464719641831442,0.03502787987979572,0.029983702292700597,0.5069742320657589,0.1835698038339615,-0.08197303861379623
2892,0051_2m_-15P_0V_-5H.jpg,0.41681096972942877,0.5251659537568114,-0.10835498402738264,-0.11134626943710135,0.4586758525624958,0.10268491879105568,-0.13613219186663628
2896,0051_2m_0P_10V_15H.jpg,0.40652638401642704,0.586957804185295,-0.18043142016886793,0.014569230717554527,0.5019135551139862,0.1433466076850891,-0.10898894816637039
2900,0051_2m_-30P_0V_10H.jpg,0.2898772598713507,0.6667428071293131,-0.3768655472579624,-0.2546568030355611,0.49598013299410554,0.1153780110180378,-0.10948333889245987
2904,0051_2m_15P_-10V_15H.jpg,0.4633818832810666,0.5343350197228379,-0.07095313644177131,0.16703048322640432,0.4263416093809833,0.09517878293991089,-0.1315866783261299
2908,0051_2m_0P_-10V_0H.jpg,0.46691003967211286,0.49679137504534376,-0.0298813353732309,0.018420786986641038,0.4985519238725693,0.1853289157152176,-0.08626197278499603
2912,0051_2m_30P_-10V_5H.jpg,0.6071186274559017,0.3420129472772842,0.2651056801786175,0.31912462488884386,0.45857315992541375,0.12909728288650513,-0.09722241014242172
2916,0051_2m_15P_0V_5H.jpg,0.4850744430136645,0.44304028126494804,0.042034161748716437,0.17333292747460652,0.4365631883012783,0.07918647304177284,-0.13783284276723862
2920,0051_2m_-30P_10V_0H.jpg,0.33582302641719647,0.6362719780585543,-0.3004489516413578,-0.2383021057504222,0.48243839811380596,0.14471843093633652,-0.10344457626342773
2924,0051_2m_15P_0V_-15H.jpg,0.6052326439422739,0.35192051212306164,0.2533121318192123,0.19515258283220868,0.4379777244141139,0.06716355681419373,-0.14425167813897133
2928,0051_2m_0P_10V_-10H.jpg,0.5113195169640206,0.4166825630835923,0.09463695388042825,0.017356094950286647,0.5030305279236179,0.14674420654773712,-0.10937964171171188
2932,0051_2m_0P_0V_-5H.jpg,0.4842787566458725,0.4362588164507025,0.048019940195169974,0.029805904716168577,0.5379486937371374,0.19270985573530197,-0.07715432345867157
2936,0051_2m_-15P_10V_-15H.jpg,0.48978218097854664,0.47955807713968573,0.01022410383886091,-0.1105500670176139,0.4576513928420679,0.11466535180807114,-0.1301032453775406
2940,0034_2m_15P_-10V_0H.jpg,0.5396596667448817,0.45458511431304266,0.08507455243183909,0.17452820691774198,0.26557980151297117,-0.13189798593521118,-0.2533244267106056
2944,0034_2m_15P_10V_15H.jpg,0.4733560455050116,0.5180166338934512,-0.044660588388439615,0.1989505700122992,0.31626150238607614,-0.09173261746764183,-0.22395124286413193
2948,0034_2m_30P_0V_5H.jpg,0.5322886058839201,0.41200094949620847,0.12028765638771166,0.39981795277286447,0.30080301774640644,-0.12896772474050522,-0.22995028644800186
2952,0034_2m_0P_0V_-15H.jpg,0.5713766812066992,0.4200068722975324,0.15136980890916674,0.04513220033156298,0.2987253872654494,-0.11858000233769417,-0.25564033538103104
2956,0034_2m_30P_0V_15H.jpg,0.5223310565727268,0.4140854630919129,0.10824559348081392,0.38235413135549534,0.2996039800587248,-0.1331098973751068,-0.2333662286400795
2960,0034_2m_30P_-10V_10H.jpg,0.5558247925415214,0.4222453255699091,0.13357946697161227,0.3629622361928039,0.2863510381725788,-0.11443692445755005,-0.22649147361516953
2964,0034_2m_30P_0V_-10H.jpg,0.6499820703014789,0.31011318818758776,0.33986888211389116,0.39529759310378226,0.28918759043894726,-0.1389686018228531,-0.2351072058081627
2968,0034_2m_-30P_10V_-15H.jpg,0.4549169627962715,0.5466114567408115,-0.09169449394453999,-0.2993271031854143,0.2977528630043833,-0.17976310849189758,-0.26315242797136307
2972,0034_2m_30P_10V_5H.jpg,0.5421288182162349,0.40093843568742876,0.14119038252880617,0.3918826793726062,0.31252187084049676,-0.13353003561496735,-0.23579034954309464
2980,0034_2m_0P_10V_10H.jpg,0.4609711180292332,0.5308452054788179,-0.06987408744958468,0.03490450454061639,0.30399733326257866,-0.09706888720393181,-0.24313022568821907
2984,0034_2m_-30P_10V_5H.jpg,0.3758590856317829,0.6574715128909706,-0.2816124272591877,-0.3139531199915073,0.31504633677351274,-0.18232938647270203,-0.26209021359682083
2988,0034_2m_15P_0V_-10H.jpg,0.5870004428082276,0.4020225752810642,0.1849778675271634,0.1901522761545805,0.29318822235584424,-0.13442060351371765,-0.25059134513139725
2992,0034_2m_-15P_-10V_-10H.jpg,0.49564786725343096,0.4988227812512975,-0.003174913997866513,-0.13427992965085164,0.2732808621358493,-0.14184945821762085,-0.26505765318870544
2996,0034_2m_-30P_-10V_-15H.jpg,0.4639911696705809,0.5647607218347316,-0.10076955216415068,-0.31272528931144794,0.2851916065501589,-0.1941874623298645,-0.26817113161087036
3000,0034_2m_0P_0V_10H.jpg,0.45961107904420273,0.49656951583626513,-0.0369584367920624,0.03928858754273235,0.30809637008490875,-0.09890158101916313,-0.2424112968146801
3004,0034_2m_0P_-10V_5H.jpg,0.4677959746151237,0.4939980670785973,-0.026202092463473603,0.028038197208636706,0.29243595526766614,-0.11669394373893738,-0.2542576491832733
3008,0034_2m_0P_10V_-15H.jpg,0.5632433022952966,0.42101596947462533,0.1422273328206713,0.043522427438375394,0.29886598759757904,-0.11385596916079521,-0.25292057916522026
3012,0034_2m_-15P_10V_-10H.jpg,0.49557626647294467,0.4469656272946416,0.04861063917830305,-0.14341611978652344,0.27708458427609683,-0.15117934346199036,-0.26994090527296066
3016,0034_2m_30P_10V_15H.jpg,0.5149021673396302,0.4480759615568017,0.06682620578282855,0.41968465234621544,0.3080621918435904,-0.11487503722310066,-0.2221086099743843
3020,0034_2m_-15P_-10V_-5H.jpg,0.48707614083299183,0.5014108115958348,-0.01433467076284295,-0.13773755888984557,0.27014871931828033,-0.1540810912847519,-0.27175384759902954
3024,0034_2m_-30P_0V_15H.jpg,0.31121729530940395,0.7087841519223848,-0.3975668566129808,-0.30391829655606667,0.3097294777891348,-0.19829625636339188,-0.2669364660978317
3028,0034_2m_0P_-10V_-10H.jpg,0.5416370414560477,0.4486657186430256,0.09297132281302212,0.024542809965943668,0.28599199813083753,-0.11428484320640564,-0.2551555633544922
3032,0034_2m_0P_10V_0H.jpg,0.5063250794408778,0.4790732511639646,0.027251828276913193,0.038197123624599004,0.29298618897330253,-0.10431379824876785,-0.24676473811268806
3036,0034_2m_30P_-10V_0H.jpg,0.60227818508099,0.37434182616098916,0.2279363589200008,0.36417292939246615,0.28276602733437417,-0.1340469792485237,-0.23911955207586288
3040,0034_2m_15P_-10V_15H.jpg,0.46465583002212735,0.5168623473391838,-0.052206517317056444,0.16720742270011343,0.2719403078252678,-0.14024145901203156,-0.2563244327902794
3044,0034_2m_-15P_-10V_15H.jpg,0.3830516772988134,0.5872705200563441,-0.20421884275753066,-0.13856027453993489,0.2815552443946218,-0.15492762625217438,-0.2725815922021866
3048,0034_2m_-30P_0V_-5H.jpg,0.3963415875959149,0.5983976945392167,-0.20205610694330173,-0.3107361034874616,0.29202844022951013,-0.17705997079610825,-0.26074056327342987
3056,0034_2m_-15P_0V_10H.jpg,0.40306601156905064,0.5924486632231768,-0.18938265165412616,-0.1533989072913203,0.2863556803244832,-0.15317990630865097,-0.27532704174518585
3060,0034_2m_0P_-10V_10H.jpg,0.4598378136229029,0.526827835864926,-0.0669900222420231,0.026179161042619702,0.2974325730775486,-0.10004962980747223,-0.2463899664580822
3064,0034_2m_30P_10V_-5H.jpg,0.6029548583629938,0.372186072869834,0.23076878549315977,0.39918773665025387,0.30651230565473275,-0.13049747049808502,-0.23338333517313004
3068,0034_2m_-15P_0V_-15H.jpg,0.5089327447171249,0.4642300143898581,0.04470273032726679,-0.14378634186763292,0.27197814898433553,-0.13959909230470657,-0.2651449590921402
3072,0034_2m_-15P_0V_5H.jpg,0.4192039701909499,0.5571023465579091,-0.13789837636695923,-0.1394558307423186,0.28762686586978226,-0.1490885317325592,-0.2660498023033142
3076,0034_2m_15P_-10V_-5H.jpg,0.5459670325671057,0.43304835125286534,0.11291868131424032,0.17470957707608992,0.26836202433042167,-0.14858240634202957,-0.2603010833263397
3080,0034_2m_-15P_10V_0H.jpg,0.43263811418954085,0.5301607950830866,-0.09752268089354571,-0.14566345432350472,0.29486214025474455,-0.15711618214845657,-0.2709919810295105
3084,0034_2m_15P_10V_-10H.jpg,0.6063405002647497,0.421170143095534,0.1851703571692157,0.18944912141649325,0.3021193388521479,-0.12513719126582146,-0.2451034151017666
3088,0034_2m_-30P_10V_10H.jpg,0.3158200797072619,0.6617884531099866,-0.3459683734027247,-0.31421355170137905,0.309947161234463,-0.19081950187683105,-0.26151468604803085
3096,0034_2m_-30P_-10V_5H.jpg,0.35765654251291545,0.6568035756260433,-0.29914703311312785,-0.31096182288580565,0.28679545780530297,-0.19453655928373337,-0.27003245055675507
3100,0034_2m_30P_10V_-15H.jpg,0.698061168139507,0.31943201649713104,0.378629151642376,0.41726862128798126,0.3001579884571341,-0.1307213380932808,-0.2345549389719963
3104,0034_2m_15P_-10V_-10H.jpg,0.5726006103715978,0.39041176177544307,0.18218884859615475,0.18178652576571108,0.2747339777520312,-0.14304262399673462,-0.25536156445741653
3108,0034_2m_-15P_-10V_5H.jpg,0.4395074050717812,0.5383472854746438,-0.09883988040286262,-0.149307616646899,0.2790084070664103,-0.15793941915035248,-0.2731338068842888
3112,0034_2m_-15P_10V_10H.jpg,0.40956031996495673,0.6002253764550102,-0.19066505649005344,-0.1432873775976965,0.30251568987640376,-0.1475967913866043,-0.2641984447836876
3116,0034_2m_30P_-10V_-15H.jpg,0.6515140401675247,0.31725570310962165,0.33425833705790303,0.37675396934946903,0.27472444314730077,-0.13727200031280518,-0.2408009171485901
3120,0034_2m_15P_10V_0H.jpg,0.5334180344210502,0.4570581002775248,0.07635993414352538,0.19597776299284325,0.29832500395996686,-0.12679792195558548,-0.2458445206284523
3124,0034_2m_-30P_-10V_10H.jpg,0.33583388689865945,0.6718400830480016,-0.33600619614934213,-0.3075312508060107,0.28105669748908896,-0.1863182932138443,-0.26672419160604477
3128,0034_2m_15P_10V_-5H.jpg,0.57187797618103,0.4374364052367728,0.13444157094425718,0.198484167189605,0.29929478428209483,-0.1243521012365818,-0.2426881156861782
3132,0034_2m_15P_0V_10H.jpg,0.4779858293621272,0.48784164252884626,-0.009855813166719074,0.1713696419390829,0.27892156991265316,-0.11941159516572952,-0.2450164034962654
3136,0034_2m_-30P_0V_-15H.jpg,0.44840967835861445,0.5398070196708219,-0.09139734131220745,-0.3027612118356711,0.30285387604494945,-0.17107939720153809,-0.25848737359046936
3140,0034_2m_30P_0V_-5H.jpg,0.6097361250833637,0.36236332545803035,0.24737279962533337,0.39722580466748625,0.28884162575137073,-0.1365140825510025,-0.23607368767261505
3144,0034_2m_0P_10V_15H.jpg,0.43662260773042905,0.5597221042149205,-0.12309949648449148,0.03688931586289605,0.31504194561390814,-0.10060549899935722,-0.24486298486590385
3148,0034_2m_-30P_10V_0H.jpg,0.37343884698497914,0.6390493647806594,-0.2656105177956803,-0.3167202582452541,0.2905792117473117,-0.18160662800073624,-0.25998055189847946
3152,0034_2m_15P_0V_-15H.jpg,0.6087466976416489,0.3710088634769877,0.2377378341646612,0.18521425285509108,0.2793027609926537,-0.1414569839835167,-0.2571564391255379
3156,0034_2m_-15P_-10V_-15H.jpg,0.5085296402389622,0.4796436620459444,0.028885978193017803,-0.1455075308070568,0.27459038723234763,-0.12848685681819916,-0.2627966180443764
3160,0034_2m_-30P_10V_-5H.jpg,0.3985994643824962,0.5890830743214699,-0.19048360993897367,-0.31538551489326355,0.2955899610879576,-0.17939390242099762,-0.25753114372491837
3164,0034_2m_0P_0V_15H.jpg,0.44239931219841516,0.5381076691955996,-0.09570835699718444,0.035607192178227894,0.30922575706364025,-0.09857276827096939,-0.24299143999814987
3168,0034_2m_-30P_-10V_-10H.jpg,0.4379267603570787,0.5761069552281554,-0.13818019487107663,-0.31027647118884116,0.2897338706144907,-0.18905100971460342,-0.26529526710510254
3172,0034_2m_0P_-10V_0H.jpg,0.4955030199228247,0.47533676255258217,0.020166257370242524,0.03135339311739919,0.2883466571895255,-0.11292398348450661,-0.2543301321566105
3176,0034_2m_0P_10V_-10H.jpg,0.5334209081590637,0.42730164729468156,0.10611926086438217,0.04768014946657313,0.29973588496597303,-0.10994527861475945,-0.2518828622996807
3180,0034_2m_-15P_10V_-15H.jpg,0.49832516828298723,0.45650155305726026,0.04182361522572697,-0.13581350466659753,0.2823472035294423,-0.15708540380001068,-0.27517034858465195
3184,0034_2m_30P_10V_10H.jpg,0.519723453600761,0.4157536251829988,0.1039698284177622,0.4068261136453212,0.30468068471532456,-0.12200145423412323,-0.23047852888703346
3188,0034_2m_0P_-10V_-5H.jpg,0.5163971775317243,0.4486430496030528,0.06775412792867153,0.028076899427236235,0.29556508676032683,-0.09928230196237564,-0.24598747864365578
3192,0034_2m_-15P_0V_-5H.jpg,0.46317115041251705,0.505484088967622,-0.04231293855510493,-0.13824863018846878,0.27517101497815355,-0.15118306130170822,-0.2685268670320511
3196,0034_2m_-30P_0V_10H.jpg,0.33593645950885914,0.671195608898407,-0.3352591493895479,-0.312996670119983,0.2883832501575719,-0.18523965775966644,-0.26659830659627914
3200,0034_2m_0P_-10V_-15H.jpg,0.5688689558505297,0.4378868329362163,0.13098212291431338,0.02451311596837671,0.28385414293794836,-0.10218522325158119,-0.24846406653523445
3204,0034_2m_0P_10V_5H.jpg,0.48300123742631373,0.49174495976960975,-0.008743722343296012,0.040766487217417983,0.29298286202265145,-0.10180080682039261,-0.24811555817723274
3208,0034_2m_30P_-10V_5H.jpg,0.5833366084397223,0.39924829588932226,0.1840883125504001,0.35980569918743255,0.27302810452798226,-0.12272505462169647,-0.2329023778438568
3212,0034_2m_15P_-10V_10H.jpg,0.5036940233390809,0.5054642159201868,-0.0017701925811058894,0.1680646496969229,0.25843511847809325,-0.1442667692899704,-0.25800368189811707
3216,0034_2m_-30P_-10V_-5H.jpg,0.41379144511457855,0.5923153338380768,-0.17852388872349823,-0.30029401876719536,0.27883180804309265,-0.19666161388158798,-0.26887400448322296
3220,0034_2m_15P_-10V_5H.jpg,0.5207591830000454,0.45271371186282594,0.06804547113721948,0.17350464650275543,0.270404687833463,-0.1432173177599907,-0.2562507390975952
3228,0034_2m_15P_10V_10H.jpg,0.47558576526978447,0.4909140485893257,-0.015328283319541225,0.2021394462911316,0.30628675289656976,-0.10175677388906479,-0.23086769878864288
3232,0034_2m_0P_0V_-10H.jpg,0.5336858322913859,0.43917770370599,0.09450812858539587,0.0433139986986199,0.29905363828944115,-0.10910816118121147,-0.24926775321364403
3236,0034_2m_30P_0V_10H.jpg,0.5220503104036724,0.41804889434616466,0.10400141605750779,0.3918475834024253,0.30046002969121066,-0.13362129777669907,-0.23062525689601898
3240,0034_2m_30P_-10V_15H.jpg,0.5519035749932696,0.41608781385954746,0.13581576113372212,0.35344385706922915,0.2918410120167971,-0.10372529178857803,-0.2189563550055027
3244,0034_2m_15P_0V_-5H.jpg,0.5635883094545041,0.4305099339565508,0.13307837549795332,0.1897815880936268,0.2829396582848749,-0.13275039941072464,-0.2524830549955368
3248,0034_2m_30P_0V_-15H.jpg,0.6773738961654946,0.28176377008852954,0.39561012607696505,0.40905961440968747,0.28758808971742567,-0.13736474514007568,-0.24149847775697708
3252,0034_2m_-30P_10V_-10H.jpg,0.41990569950935974,0.5644752881965162,-0.14456958868715641,-0.31030063304253797,0.2903695797844633,-0.17855428159236908,-0.2587246596813202
3256,0034_2m_30P_10V_0H.jpg,0.6036564203413063,0.39516375672794973,0.20849266361335655,0.4088481510708044,0.29675175078073074,-0.13031427562236786,-0.23532212525606155
3260,0034_2m_-15P_10V_-5H.jpg,0.45267445926987887,0.4939539407619303,-0.041279481492051406,-0.14240027662231278,0.2975843777948323,-0.1523069068789482,-0.26941636204719543
3264,0034_2m_-30P_0V_5H.jpg,0.35892947280635656,0.5963252613477432,-0.23739578854138665,-0.3052800015487931,0.29382842414955607,-0.19166349619627,-0.26533840596675873
3268,0034_2m_30P_10V_-10H.jpg,0.6343648691213195,0.3561615701218218,0.2782032989994977,0.4058327451286719,0.3090076664137794,-0.13694003224372864,-0.23505456000566483
3272,0034_2m_15P_-10V_-15H.jpg,0.5927752871461153,0.36930490019165274,0.22347038695446253,0.18372665105293726,0.27041135729275356,-0.14572835713624954,-0.2575237676501274
3276,0034_2m_-15P_-10V_0H.jpg,0.45692134116512106,0.525915379993007,-0.0689940388278859,-0.1361167533251681,0.28263652239050646,-0.15272746980190277,-0.27308446913957596
3280,0034_2m_-15P_10V_15H.jpg,0.38654658835119526,0.6357745001920598,-0.24922791184086457,-0.1450817011321089,0.2954221463551813,-0.1674349159002304,-0.27610550075769424
3284,0034_2m_15P_10V_5H.jpg,0.49371561241463247,0.4811143177141322,0.012601294700500254,0.19906092792021213,0.30436251643659984,-0.1140187717974186,-0.23734094947576523
3288,0034_2m_30P_-10V_-10H.jpg,0.6541365119610523,0.31819620370645413,0.33594030825459814,0.3707445235021366,0.28060993035150655,-0.13277234137058258,-0.23565636575222015
3292,0034_2m_-30P_-10V_15H.jpg,0.3200782229481923,0.7154642892310709,-0.39538606628287853,-0.31756519312372217,0.26681022873761295,-0.208712138235569,-0.2726718708872795
3296,0034_2m_15P_0V_15H.jpg,0.4707849052222787,0.5184130743345643,-0.04762816911228557,0.18050219440461823,0.29159712679407807,-0.11885815113782883,-0.24451787397265434
3300,0034_2m_30P_-10V_-5H.jpg,0.622465948416749,0.3422840925485445,0.28018185586820443,0.3583178686877051,0.2707113224935316,-0.13254007697105408,-0.2348868027329445
3304,0034_2m_-30P_0V_-10H.jpg,0.4295611851770346,0.5642873101051789,-0.13472612492814423,-0.3041360265450878,0.2903119907597602,-0.1898234859108925,-0.26614271104335785
3308,0034_2m_-15P_-10V_10H.jpg,0.42060298973454296,0.5559276114933234,-0.1353246217587804,-0.14638777513157294,0.2847563228915455,-0.15672029554843903,-0.27396225184202194
3312,0034_2m_0P_0V_5H.jpg,0.4828903387477143,0.4813328492795897,0.0015574894681246176,0.043078854784542014,0.30083682075611184,-0.09768354892730713,-0.24121250212192535
3316,0034_2m_-15P_0V_15H.jpg,0.37977802180593656,0.6128740280711558,-0.2330960062652192,-0.14999547092398458,0.2880609524587401,-0.1737145185470581,-0.2794179543852806
3320,0034_2m_0P_-10V_15H.jpg,0.4401248792283024,0.5375263005031345,-0.09740142127483215,0.01840146631367701,0.2967324426332156,-0.11036868020892143,-0.2520644962787628
3324,0034_2m_-15P_0V_-10H.jpg,0.4743843854979296,0.48426383335613177,-0.009879447858202162,-0.14452380411355906,0.2626701599455554,-0.1596163883805275,-0.2735183984041214
3332,0034_2m_0P_10V_-5H.jpg,0.5228491566966554,0.4500982601389321,0.07275089655772332,0.03291500114478326,0.28645268300805055,-0.11778680980205536,-0.25433164462447166
3336,0034_2m_-15P_10V_5H.jpg,0.4102750553427361,0.5862341363215945,-0.17595908097885837,-0.13897074098606105,0.29201307449350256,-0.15447811782360077,-0.2728675454854965
3340,0034_2m_15P_10V_-15H.jpg,0.6300003164373198,0.3848120240971093,0.2451882923402105,0.18784859928921882,0.30308322045158553,-0.13802988082170486,-0.25227951258420944
3344,0034_2m_15P_0V_5H.jpg,0.505633405798732,0.45415072476550533,0.05148268103322662,0.17086483163932376,0.28079781714098223,-0.13915465027093887,-0.2532496750354767
3348,0034_2m_-30P_10V_15H.jpg,0.2997056857557315,0.7154470486176234,-0.41574136286189195,-0.3173678797239991,0.3230254511993224,-0.17841358482837677,-0.254671111702919
3352,0034_2m_0P_0V_-5H.jpg,0.5054564194657222,0.4585598123126588,0.046896607153063374,0.036414258041109905,0.29001757074282714,-0.11419709026813507,-0.2534041590988636
3356,0034_2m_-30P_-10V_0H.jpg,0.39314009366535146,0.6259731830607722,-0.23283308939542074,-0.3070519196217047,0.27935945846958904,-0.2072126418352127,-0.27384188026189804
3360,0033_2m_30P_-10V_5H.jpg,0.5412031638525465,0.36578787514519445,0.17541528870735207,0.4340862222546038,0.36087890870863154,-0.018891774117946625,-0.17612601816654205
3364,0033_2m_-30P_-10V_-5H.jpg,0.35133082209263555,0.5487439622333123,-0.1974131401406768,-0.33267125431829503,0.3629849033786693,-0.06733892485499382,-0.1990104280412197
3368,0033_2m_0P_-10V_-10H.jpg,0.5087412623203171,0.4306063973895112,0.07813486493080596,0.04221448724308766,0.34506391195155084,-0.05310319922864437,-0.20963039062917233
3372,0033_2m_30P_10V_10H.jpg,0.4812852559670351,0.4063639636207579,0.0749212923462772,0.42731059772758256,0.3836048741665626,0.004562860238365829,-0.16191245859954506
3376,0033_2m_0P_-10V_-5H.jpg,0.4878667883475551,0.43606010055899064,0.051806687788564454,0.03962277833984695,0.3418738108622516,-0.0494913961738348,-0.20764750987291336
3380,0033_2m_15P_-10V_15H.jpg,0.4390886076249253,0.4617083904812521,-0.02261978285632682,0.18778533711111123,0.3279830959000776,-0.06477047875523567,-0.21070698276162148
3384,0033_2m_-15P_0V_-5H.jpg,0.415076728522727,0.46875069044561174,-0.05367396192288476,-0.1328683689918734,0.3354726822408481,-0.08502022176980972,-0.22468961030244827
3388,0033_2m_-30P_0V_10H.jpg,0.28490323627662795,0.6465288565919118,-0.3616256203152839,-0.33575147730491467,0.37983736276236546,-0.06125883013010025,-0.1946556605398655
3392,0033_2m_0P_10V_-10H.jpg,0.48668935448155015,0.42537677762902243,0.06131257685252772,0.04979329026511703,0.3691592558748432,-0.025651177391409874,-0.19679070729762316
3396,0033_2m_0P_0V_-5H.jpg,0.48529559283447754,0.4417240521901843,0.04357154064429325,0.046696741195614976,0.36222760742950755,-0.025557566434144974,-0.19722227845340967
3400,0033_2m_-30P_10V_-10H.jpg,0.39636796826030296,0.5183732603072744,-0.12200529204697141,-0.33377719602457484,0.3958320333932786,-0.0433292631059885,-0.18531220965087414
3404,0033_2m_15P_0V_5H.jpg,0.45225472660684163,0.40845277844874517,0.04380194815809646,0.20275422811105356,0.3670225552217894,-0.024191987235099077,-0.1852984786964953
3408,0033_2m_-30P_10V_0H.jpg,0.3458838026486759,0.568691122009104,-0.22280731936042808,-0.34163120947077263,0.3951974581376884,-0.03603595029562712,-0.18150904681533575
3412,0033_2m_-15P_0V_5H.jpg,0.37074942512004705,0.5520102225183495,-0.18126079739830248,-0.1408118760599226,0.32621070302414196,-0.09123962372541428,-0.23174865916371346
3416,0033_2m_15P_0V_-15H.jpg,0.5870909110146657,0.33982568314451606,0.24726522787014965,0.19940756414331395,0.3506712630686369,-0.04111333750188351,-0.19826499372720718
3420,0033_2m_-15P_10V_-15H.jpg,0.4608867158050187,0.4325713514029796,0.028315364402039134,-0.1414499676028046,0.36792177122522096,-0.049229834228754044,-0.2057541161775589
3424,0033_2m_30P_0V_-15H.jpg,0.6448034589131824,0.2517686513558359,0.39303480755734643,0.4519802767923203,0.3815037332652677,-0.01646313164383173,-0.17325895000249147
3428,0033_2m_30P_0V_-5H.jpg,0.5998669230921868,0.33438138118009125,0.26548554191209556,0.43758310477667944,0.36401665065956645,-0.02994009107351303,-0.18142590578645468
3432,0033_2m_15P_0V_10H.jpg,0.4591131121888774,0.4227781554033546,0.03633495678552279,0.18837348325056943,0.36362442812516327,-0.03467171546071768,-0.19302905071526766
3436,0033_2m_15P_10V_10H.jpg,0.42921800628170503,0.4336667381812273,-0.0044487318995222735,0.1832980643869312,0.36473831827794106,-0.031225072219967842,-0.19201398082077503
3440,0033_2m_15P_-10V_5H.jpg,0.47602033378222836,0.41451029413587726,0.0615100396463511,0.19891351991456366,0.3364625889053831,-0.07963618263602257,-0.21375293657183647
3444,0033_2m_30P_-10V_10H.jpg,0.5178591693945266,0.38026552763222016,0.13759364176230643,0.4247911142951055,0.3703009117331309,-0.015138931572437286,-0.17387083172798157
3448,0033_2m_15P_10V_0H.jpg,0.4862236225125302,0.4050493647737083,0.08117425773882192,0.1875286875128478,0.3661378171583476,-0.013859875965863466,-0.182899737264961
3452,0033_2m_-15P_-10V_10H.jpg,0.3485925228506051,0.5842514277824227,-0.23565890493181757,-0.1559298239201535,0.32497153861472794,-0.09470659494400024,-0.23372630774974823
3460,0033_2m_30P_10V_5H.jpg,0.5331213784728486,0.38049872971110854,0.15262264876174003,0.4323764342115317,0.37381396442012454,-0.0047656879760324955,-0.16783491987735033
3464,0033_2m_30P_10V_-15H.jpg,0.706802784933425,0.23872768217344684,0.4680751027599781,0.45153645949321614,0.37837837485342884,-0.018736347556114197,-0.17756791319698095
